sa1_main11, sa1_7dig11, sa2_5dig11, sa2_name11, sa3_code11, sa3_name11, sa4_code11, sa4_name11, gcc_code11, gcc_name11, ste_code11, ste_name11, Connectivity, Area, Connections, LUM_Residential, LUM_Industrial, LUM_Commercial, LUM_Parkland, LUM_Education, LandUseMixMeasure, AverageDensity, Connectivity_ZScore, AverageDensity_ZScore, LandUseMixMeasure_ZScore, SumZScore
"20603111404","2111404","21114","Essendon - Aberfeldie","20603","Essendon","206","Melbourne - Inner","2GMEL","Greater Melbourne","2","Victoria",105.88398034883456,132220.19000303,14,92369.77345400506,0.0,31429.805051404823,8420.611497526508,0.0,0.4768525001788066,32.06695798200339,-0.8556114631589486,-0.6979375621103704,0.6312420228747373,-0.9223070023945816
"20603111405","2111405","21114","Essendon - Aberfeldie","20603","Essendon","206","Melbourne - Inner","2GMEL","Greater Melbourne","2","Victoria",101.34735394984554,177607.00500289118,18,161210.1839648504,0.0,2629.590513912819,6695.511808281532,7071.7187157310545,0.24991501683340528,31.99602794806998,-0.931507727691603,-0.6989891923447188,-0.44813285629385746,-2.078629776330179
"20603111406","2111406","21114","Essendon - Aberfeldie","20603","Essendon","206","Melbourne - Inner","2GMEL","Greater Melbourne","2","Victoria",62.43866601706243,208204.32000336982,13,174950.82567074057,0.0,0.0,17068.839603846893,16184.654728889465,0.34163984368917744,30.855010175440775,-1.5824372537868268,-0.7159062685264713,-0.011865244418026711,-2.3102087667313245
"20603111407","2111407","21114","Essendon - Aberfeldie","20603","Essendon","206","Melbourne - Inner","2GMEL","Greater Melbourne","2","Victoria",65.33603137523527,198971.3750034636,13,180003.13507122302,0.0,0.0,16575.831175373834,2392.4087568953405,0.21798233209303503,33.79294171114526,-1.533965286220655,-0.6723476029223753,-0.6000131769225405,-2.806326066065571
"20603111408","2111408","21114","Essendon - Aberfeldie","20603","Essendon","206","Melbourne - Inner","2GMEL","Greater Melbourne","2","Victoria",73.58592683734115,135895.5500024429,10,102325.02322369337,0.0,0.0,17619.293036950752,15951.233741754433,0.4535590098041934,34.855117203082955,-1.395947254033066,-0.6565994663494493,0.5204520026988022,-1.5320947176837132
"20603111409","2111409","21114","Essendon - Aberfeldie","20603","Essendon","206","Melbourne - Inner","2GMEL","Greater Melbourne","2","Victoria",63.46371453327556,173327.39000381762,11,168256.743675893,0.0,0.0,5070.6463279862655,0.0,0.0821043923580092,34.46582437802662,-1.5652885299327637,-0.6623712400557542,-1.2462847078355193,-3.473944477824037
"20603111410","2111410","21114","Essendon - Aberfeldie","20603","Essendon","206","Melbourne - Inner","2GMEL","Greater Melbourne","2","Victoria",55.67902637321153,215521.01000410953,12,210425.9236721074,0.0,0.0,3899.0752589424374,1196.0110730442375,0.07752487778614801,33.71998458263851,-1.6955237972741755,-0.6734292874767768,-1.2680660941221122,-3.6370191788730644
"20603111411","2111411","21114","Essendon - Aberfeldie","20603","Essendon","206","Melbourne - Inner","2GMEL","Greater Melbourne","2","Victoria",75.72220122010657,171680.1650048718,13,164445.92502546078,0.0,0.0,7234.239979458266,0.0,0.10853475877048303,33.10641190479319,-1.3602080876549774,-0.6825263024253111,-1.120574872984547,-3.1633092630648356
"20603111412","2111412","21114","Essendon - Aberfeldie","20603","Essendon","206","Melbourne - Inner","2GMEL","Greater Melbourne","2","Victoria",102.94718929137078,87423.46500133537,9,73918.37943803532,0.0,0.0,4984.520176176098,8520.565387030823,0.3306244386952495,29.615232822967023,-0.9047430096808478,-0.7342875842459291,-0.06425743304654773,-1.7032880269733246
"20603111413","2111413","21114","Essendon - Aberfeldie","20603","Essendon","206","Melbourne - Inner","2GMEL","Greater Melbourne","2","Victoria",131.9101714038984,98551.91500127036,13,90039.7858740908,0.0,0.0,8328.78219304327,183.34693418466486,0.18829114910612255,30.728452176764712,-0.42020186418189387,-0.7177826558679934,-0.7412323205229567,-1.879216840572844
"20604111808","2111808","21118","Docklands","20604","Melbourne City","206","Melbourne - Inner","2GMEL","Greater Melbourne","2","Victoria",350.2334686700185,197011.4400032115,69,43304.61216980152,91.28889972748584,118701.38406225119,0.0,0.0,0.36348532097204933,133.7874574622574,3.232274946922361,0.8102014697542875,0.0920376413238229,4.134514058000471
"20603111414","2111414","21114","Essendon - Aberfeldie","20603","Essendon","206","Melbourne - Inner","2GMEL","Greater Melbourne","2","Victoria",97.55311944460817,112759.08000303293,11,107003.74570919317,0.0,0.0,5755.334293811698,0.0,0.12524187503687736,32.00735381530369,-0.9949840205096745,-0.698821271595881,-1.0411113954864368,-2.7349166875919924
"20603111415","2111415","21114","Essendon - Aberfeldie","20603","Essendon","206","Melbourne - Inner","2GMEL","Greater Melbourne","2","Victoria",82.96547822866961,60266.030001285486,5,7465.751816128381,0.0,0.0,52800.278185137664,0.0,0.23274266167465985,28.365946690073308,-1.2390304504469185,-0.7528098800330237,-0.529809133395688,-2.5216494638756304
"20603111416","2111416","21114","Essendon - Aberfeldie","20603","Essendon","206","Melbourne - Inner","2GMEL","Greater Melbourne","2","Victoria",135.25822263685316,214404.71000317956,29,211294.383399344,0.0,0.0,3066.301077660013,44.02552608025496,0.04777351382947818,33.24947062338177,-0.36419007046182006,-0.6804052703968175,-1.4095714743812,-2.4541668152398373
"20603111417","2111417","21114","Essendon - Aberfeldie","20603","Essendon","206","Melbourne - Inner","2GMEL","Greater Melbourne","2","Victoria",115.45388077180887,138583.47500352561,16,123134.72192123285,0.0,0.0,15448.753082279625,0.0,0.217212797544429,33.04097018879908,-0.6955101830061288,-0.683496561190331,-0.6036732873995457,-1.9826800315960056
"20603111418","2111418","21114","Essendon - Aberfeldie","20603","Essendon","206","Melbourne - Inner","2GMEL","Greater Melbourne","2","Victoria",132.2567270881771,219270.51000336162,29,207592.90180782066,0.0,0.0,0.0,11677.60819555315,0.1292344195418103,31.69889495643429,-0.41440410179723475,-0.703394576359054,-1.0221217945661332,-2.139920472722422
"20603111419","2111419","21114","Essendon - Aberfeldie","20603","Essendon","206","Melbourne - Inner","2GMEL","Greater Melbourne","2","Victoria",109.50075048877738,91323.57500166073,10,81026.1813409147,0.0,0.0,10297.393660758738,0.0,0.21885991939210808,39.72801749809716,-0.7951040906858532,-0.5843523660024607,-0.5958391388970322,-1.975295595585346
"20603111420","2111420","21114","Essendon - Aberfeldie","20603","Essendon","206","Melbourne - Inner","2GMEL","Greater Melbourne","2","Victoria",107.42079532367846,176874.50500389177,19,163500.38894871218,0.0,0.0,0.0,13374.116055143415,0.16647009282643924,33.354923930095154,-0.8299010551133378,-0.6788417876307452,-0.8450190534945488,-2.3537618962386317
"20603111421","2111421","21114","Essendon - Aberfeldie","20603","Essendon","206","Melbourne - Inner","2GMEL","Greater Melbourne","2","Victoria",71.27700596544514,224476.3200036313,16,223049.36819742105,0.0,0.0,49.190958809063886,1377.7608473666478,0.024507937024378895,31.53329609893114,-1.4345747392757207,-0.7058497953356495,-1.5202287302148279,-3.6606532648261982
"20603111422","2111422","21114","Essendon - Aberfeldie","20603","Essendon","206","Melbourne - Inner","2GMEL","Greater Melbourne","2","Victoria",107.11324797912744,224061.92000336642,24,214202.3997084708,0.0,0.0,0.0,9859.520294952206,0.11212939810404442,38.02078977099087,-0.8350462208302154,-0.6096642430054867,-1.1034778146267958,-2.548188278462498
"20603111423","2111423","21114","Essendon - Aberfeldie","20603","Essendon","206","Melbourne - Inner","2GMEL","Greater Melbourne","2","Victoria",127.12390947355657,188792.1800028681,24,186920.17971957516,0.0,738.5616691720788,0.0,1133.4386141238083,0.03868704861185238,41.201819098089764,-0.5002744488824433,-0.5625013356837892,-1.4527891136700655,-2.515564898236298
"20604111905","2111905","21119","East Melbourne","20604","Melbourne City","206","Melbourne - Inner","2GMEL","Greater Melbourne","2","Victoria",189.71176443587933,216117.3300027874,41,158675.19671285275,0.0,24749.47209601271,32624.995427729176,0.0,0.47243666584192634,78.52683838610585,0.5467997377445237,-0.009109258954107649,0.6102391432114239,1.14792962200184
"20603111424","2111424","21114","Essendon - Aberfeldie","20603","Essendon","206","Melbourne - Inner","2GMEL","Greater Melbourne","2","Victoria",107.6330803006179,176525.65500246975,19,153899.82399550374,0.0,16342.756303402595,0.0,6283.074703457067,0.28495588799197613,43.41190177669552,-0.8263495974112677,-0.5297339783833036,-0.28146917643283226,-1.6375527522274036
"20603111425","2111425","21114","Essendon - Aberfeldie","20603","Essendon","206","Melbourne - Inner","2GMEL","Greater Melbourne","2","Victoria",99.64753421259087,120424.45500356145,12,79126.31933495085,0.0,35968.498103944636,0.0,0.0,0.38590848304718334,31.16152273055003,-0.9599451516913524,-0.7113618202542077,0.19868814920219027,-1.4726188227433696
"20603111426","2111426","21114","Essendon - Aberfeldie","20603","Essendon","206","Melbourne - Inner","2GMEL","Greater Melbourne","2","Victoria",119.86351353066529,141827.98000202794,17,127051.83432459053,0.0,11129.879557175562,0.0,0.0,0.17403531000085842,34.01143135922259,-0.6217384802199776,-0.669108209014486,-0.8090368734987717,-2.0998835627332353
"20603111427","2111427","21114","Essendon - Aberfeldie","20603","Essendon","206","Melbourne - Inner","2GMEL","Greater Melbourne","2","Victoria",114.61886412520916,148317.6450032629,17,124452.24585480004,0.0,321.0526148348581,5363.780821584165,18180.565712001175,0.3341744598870635,46.17351312993603,-0.7094797363097961,-0.48878948937722005,-0.047372590408506464,-1.2456418160955227
"20603111428","2111428","21114","Essendon - Aberfeldie","20603","Essendon","206","Melbourne - Inner","2GMEL","Greater Melbourne","2","Victoria",159.16463696573092,119373.25000207685,19,109615.86030303978,0.0,383.5081163668947,1414.3202196951024,7959.561362975731,0.20495000293441562,44.494367864144166,0.03575636249463492,-0.513685007276275,-0.6619983919848773,-1.1399270367665173
"20603111429","2111429","21114","Essendon - Aberfeldie","20603","Essendon","206","Melbourne - Inner","2GMEL","Greater Melbourne","2","Victoria",83.98989321423213,107155.75000248893,9,100290.80270207208,0.0,0.0,6864.947300436441,0.0,0.1478835380691382,38.33597736404986,-1.221892325351849,-0.6049911759847728,-0.9334216390858762,-2.760305140422498
"20603111430","2111430","21114","Essendon - Aberfeldie","20603","Essendon","206","Melbourne - Inner","2GMEL","Greater Melbourne","2","Victoria",79.77034118626386,75215.92500137351,6,67323.75524986518,0.0,7892.1697514685875,0.0,0.0,0.208629002377045,32.51289319642378,-1.292484040154581,-0.6913259911292341,-0.6445000945669692,-2.6283101258507844
"20603111431","2111431","21114","Essendon - Aberfeldie","20603","Essendon","206","Melbourne - Inner","2GMEL","Greater Melbourne","2","Victoria",156.1719189173661,160079.99500363466,25,107937.94241271942,0.0,39217.251354726264,3577.674290627241,9347.126945641416,0.5350575347109623,41.54559419301223,-0.014310824153347071,-0.557404421674473,0.9080806093832914,0.3363653635554713
"20603111432","2111432","21114","Essendon - Aberfeldie","20603","Essendon","206","Melbourne - Inner","2GMEL","Greater Melbourne","2","Victoria",134.6175974481853,163425.88500339165,22,101027.69446111916,0.0,37890.57584707881,9486.78609379381,15020.828601377318,0.6342813625783383,42.708871938396626,-0.3749075187393005,-0.5401573123732226,1.380015459616858,0.4649506285043348
"20603111433","2111433","21114","Essendon - Aberfeldie","20603","Essendon","206","Melbourne - Inner","2GMEL","Greater Melbourne","2","Victoria",81.12104415659672,123272.57500157319,10,106500.03524591959,0.0,0.0,13220.245286865174,3552.2944686918563,0.2907837489234109,32.88465846526767,-1.2698872246080617,-0.6858140862968757,-0.25375032366356687,-2.209451634568504
"20604111906","2111906","21119","East Melbourne","20604","Melbourne City","206","Melbourne - Inner","2GMEL","Greater Melbourne","2","Victoria",191.65617857013996,229577.7800030455,44,181274.53119466244,0.0,2053.1379455628203,29932.18077722608,2.204639118954219,0.28491383558671846,76.031467846301,0.5793291453959369,-0.04610638076607264,-0.2816691888290862,0.2515535758007781
"20603111434","2111434","21114","Essendon - Aberfeldie","20603","Essendon","206","Melbourne - Inner","2GMEL","Greater Melbourne","2","Victoria",127.94076046260832,148506.23000285274,19,143576.96250630514,0.0,1663.8274086030433,2137.839318755713,1127.600769303739,0.11250143002579953,38.53453369168161,-0.4866088010427516,-0.6020473195423132,-1.1017083321038048,-2.1903644526888697
"20603111435","2111435","21114","Essendon - Aberfeldie","20603","Essendon","206","Melbourne - Inner","2GMEL","Greater Melbourne","2","Victoria",93.70198358843787,160081.99000230012,15,134547.7874306353,0.0,0.0,25534.202571729213,0.0,0.2726737777782356,40.8261030060588,-1.0594122541760456,-0.5680718166211302,-0.3398861511540785,-1.967370221951254
"20603111436","2111436","21114","Essendon - Aberfeldie","20603","Essendon","206","Melbourne - Inner","2GMEL","Greater Melbourne","2","Victoria",101.99314270766422,205896.19500392125,21,179516.30724363265,0.0,0.0,26379.88775994815,0.0,0.2378479860141659,44.28278042346353,-0.9207038946039713,-0.5168220669601469,-0.5055268563525267,-1.9430528179166449
"20603111509","2111509","21115","Flemington","20603","Essendon","206","Melbourne - Inner","2GMEL","Greater Melbourne","2","Victoria",153.66996341315104,201731.0300039222,31,201731.03000390765,0.0,0.0,0.0,0.0,0.0,68.64685941055383,-0.05616771517685156,-0.1555928291603733,-1.6367949808597173,-1.848555525196942
"20603111437","2111437","21114","Essendon - Aberfeldie","20603","Essendon","206","Melbourne - Inner","2GMEL","Greater Melbourne","2","Victoria",84.73780956474805,188817.72000224318,16,170742.2419128222,0.0,0.0,18075.47808933389,0.0,0.19609188752011888,41.44849371290477,-1.2093799312962787,-0.5588440628953784,-0.7041299390260319,-2.472353933217689
"20603111438","2111438","21114","Essendon - Aberfeldie","20603","Essendon","206","Melbourne - Inner","2GMEL","Greater Melbourne","2","Victoria",83.21377997837071,144206.88500292972,12,129210.47849451906,0.0,0.0,11720.628377929881,3275.7781303513984,0.2412987945421909,31.653689713365083,-1.234876444006486,-0.7040648030278763,-0.4891138954654005,-2.428055142499763
"20603111439","2111439","21114","Essendon - Aberfeldie","20603","Essendon","206","Melbourne - Inner","2GMEL","Greater Melbourne","2","Victoria",91.74800407461257,163491.2950019217,15,153394.7936160858,0.0,1229.8089379309677,4688.960399048912,4177.732048690319,0.18152513304728463,41.39697973013972,-1.0921016874751421,-0.5596078248557673,-0.7734132879784106,-2.42512280030932
"20603111440","2111440","21114","Essendon - Aberfeldie","20603","Essendon","206","Melbourne - Inner","2GMEL","Greater Melbourne","2","Victoria",66.54941853485761,195343.5550032761,13,172783.78991231674,0.0,21136.923578517555,1422.841512423649,0.0,0.23922320634748884,47.13095083361741,-1.5136657189325606,-0.4745942270763202,-0.49898594358999554,-2.4872458895988765
"20603111441","2111441","21114","Essendon - Aberfeldie","20603","Essendon","206","Melbourne - Inner","2GMEL","Greater Melbourne","2","Victoria",156.53101159744958,223597.86500332225,35,154784.54510554962,0.0,52182.76664790378,16630.553250045537,0.0,0.489290241766942,41.87895330223807,-0.008303321960654073,-0.552461938233869,0.6903992217028874,0.12963396150836426
"20603111442","2111442","21114","Essendon - Aberfeldie","20603","Essendon","206","Melbourne - Inner","2GMEL","Greater Melbourne","2","Victoria",94.38685422917152,148325.74000197067,14,148325.74000193004,0.0,0.0,0.0,0.0,0.0,37.88534224573221,-1.047954594067346,-0.6116724291690999,-1.6367949808597173,-3.296422004096163
"20604111907","2111907","21119","East Melbourne","20604","Melbourne City","206","Melbourne - Inner","2GMEL","Greater Melbourne","2","Victoria",184.74179172380542,211105.45500341462,39,109224.05334349872,0.0,16486.287415225524,82918.15912937534,0.0,0.5629849914942886,73.88891036648009,0.46365373221061107,-0.07787258895264118,1.0409110032284068,1.4266921464863767
"20603111443","2111443","21114","Essendon - Aberfeldie","20603","Essendon","206","Melbourne - Inner","2GMEL","Greater Melbourne","2","Victoria",118.48087143901085,211004.52500359085,25,152732.44957367075,0.0,32166.31868890584,20681.05303283804,5424.703708038921,0.5234411084060195,38.77041620507607,-0.6448696267401257,-0.5985500537286158,0.8528298039436948,-0.39058987652504684
"20603111444","2111444","21114","Essendon - Aberfeldie","20603","Essendon","206","Melbourne - Inner","2GMEL","Greater Melbourne","2","Victoria",60.33147924538849,149175.8550025595,9,147019.870994819,0.0,0.0,2155.984007738298,0.0,0.046961577218187174,42.22007308835804,-1.6176897940176722,-0.5474043926396427,-1.4134332603179505,-3.578527446975265
"20603111445","2111445","21114","Essendon - Aberfeldie","20603","Essendon","206","Melbourne - Inner","2GMEL","Greater Melbourne","2","Victoria",79.1576987581352,151596.12000174192,12,133270.36116616346,0.0,7875.109366850811,10450.649468804153,0.0,0.2803953772037427,45.08063455124019,-1.3027333460704358,-0.504992839243192,-0.303160175682632,-2.11088636099626
"20603111446","2111446","21114","Essendon - Aberfeldie","20603","Essendon","206","Melbourne - Inner","2GMEL","Greater Melbourne","2","Victoria",88.83444587506804,168853.4200021373,15,138943.5513942531,0.0,16375.766024277546,13534.102583438158,0.0,0.36596716951708086,42.29847522488656,-1.1408445559408358,-0.5462419787419093,0.10384197145879197,-1.5832445632239531
"20603111447","2111447","21114","Essendon - Aberfeldie","20603","Essendon","206","Melbourne - Inner","2GMEL","Greater Melbourne","2","Victoria",104.94849193351483,114341.80500280112,12,108422.76405305161,0.0,0.0,4341.69894985354,214.79990114737302,0.10976252478470802,43.009997722299595,-0.8712618760411207,-0.5356927300075701,-1.1147352920844875,-2.5216898981331783
"20603111448","2111448","21114","Essendon - Aberfeldie","20603","Essendon","206","Melbourne - Inner","2GMEL","Greater Melbourne","2","Victoria",87.89099214126512,227554.6050026887,20,206797.06842718206,0.0,9909.553122666272,10847.983452988308,0.0,0.22895391652068578,39.33618297597754,-1.1566282259761256,-0.5901618236816902,-0.5478294105331899,-2.2946194601910057
"20603111449","2111449","21114","Essendon - Aberfeldie","20603","Essendon","206","Melbourne - Inner","2GMEL","Greater Melbourne","2","Victoria",128.31492245690885,187039.82000269502,24,168649.8820636144,0.0,2416.3870367470663,0.0,15973.5509023497,0.22344960490105023,31.24219556429593,-0.48034919418955646,-0.7101657403096049,-0.5740093769352489,-1.7645243114344105
"20603111450","2111450","21114","Essendon - Aberfeldie","20603","Essendon","206","Melbourne - Inner","2GMEL","Greater Melbourne","2","Victoria",82.57535394456809,193762.41500267282,16,178522.25591323798,0.0,8462.156618988854,0.0,6778.002470524516,0.20473400683345533,37.558008428710515,-1.2455571011478401,-0.6165255797967715,-0.6630257267465838,-2.5251084076911954
"20603111451","2111451","21114","Essendon - Aberfeldie","20603","Essendon","206","Melbourne - Inner","2GMEL","Greater Melbourne","2","Victoria",98.1694573774162,193542.88500295748,19,161554.5964435328,0.0,24355.509077894745,0.0,7632.779481583042,0.3349829537668051,31.745229435557,-0.9846728900184506,-0.7027076072933973,-0.04352717901639014,-1.730907676328238
"20603111452","2111452","21114","Essendon - Aberfeldie","20603","Essendon","206","Melbourne - Inner","2GMEL","Greater Melbourne","2","Victoria",95.91338149593798,229373.62500280235,22,214528.49390937344,0.0,7227.361378633719,0.0,7617.769714647438,0.17683258148609812,36.537030424765625,-1.0224162959873815,-0.6316629098953468,-0.7957323081758765,-2.449811514058605
"20604111908","2111908","21119","East Melbourne","20604","Melbourne City","206","Melbourne - Inner","2GMEL","Greater Melbourne","2","Victoria",211.1520755308163,241532.08000343275,51,140458.1591129101,0.0,9942.100291007766,66461.67232081364,0.0,0.4877990434578912,76.95377324539737,0.9054890763434369,-0.032432000687485175,0.6833066869178851,1.5563637625738367
"20603111453","2111453","21114","Essendon - Aberfeldie","20603","Essendon","206","Melbourne - Inner","2GMEL","Greater Melbourne","2","Victoria",87.88412466268652,170679.29000342696,15,169734.04981369257,0.0,0.0,681.5745495171723,263.6656402426306,0.023348273628848955,43.277971435430786,-1.156743116629451,-0.5317196703160444,-1.5257443969921898,-3.214207183937685
"20603111454","2111454","21114","Essendon - Aberfeldie","20603","Essendon","206","Melbourne - Inner","2GMEL","Greater Melbourne","2","Victoria",105.79753826020475,122876.20500230382,13,122876.2050022489,0.0,0.0,0.0,0.0,0.0,31.20336279459127,-0.857057610813264,-0.7107414867521238,-1.6367949808597173,-3.204594078425105
"20603111455","2111455","21114","Essendon - Aberfeldie","20603","Essendon","206","Melbourne - Inner","2GMEL","Greater Melbourne","2","Victoria",92.13230718554166,119393.51500063413,11,114025.241510567,0.0,0.0,398.857404866807,4969.416085150093,0.1213502594788984,41.52669128369396,-1.0856724230829284,-0.557684681951451,-1.0596209515577493,-2.7029780565921286
"20603111456","2111456","21114","Essendon - Aberfeldie","20603","Essendon","206","Melbourne - Inner","2GMEL","Greater Melbourne","2","Victoria",111.00889726921001,162149.16500204324,18,154902.93933733707,0.0,0.0,7246.225664695841,0.0,0.11343636496931256,42.37710624896706,-0.7698732920846517,-0.5450761712877853,-1.097261533466539,-2.4122109968389758
"20603111457","2111457","21114","Essendon - Aberfeldie","20603","Essendon","206","Melbourne - Inner","2GMEL","Greater Melbourne","2","Victoria",120.30942380471144,99742.81000197149,12,52067.8295636838,0.0,6052.010865168537,41622.96957299975,0.0,0.5430867410480609,39.322975451943336,-0.6142785482925044,-0.5903576424459713,0.9462696449369067,-0.25836654580156904
"20603111458","2111458","21114","Essendon - Aberfeldie","20603","Essendon","206","Melbourne - Inner","2GMEL","Greater Melbourne","2","Victoria",117.50179066673198,212762.71500327182,25,199176.09807471692,0.0,0.0,4423.746787168551,9162.870141472202,0.172575283855426,39.81973614578953,-0.6612493253876213,-0.5829925174641475,-0.815981145203374,-2.0602229880551426
"20603111601","2111601","21116","Moonee Ponds","20603","Essendon","206","Melbourne - Inner","2GMEL","Greater Melbourne","2","Victoria",105.91727742079462,160502.61500266253,17,152548.49083116767,0.0,0.0,7954.1241713954205,0.0,0.1225338063469199,43.346876956571805,-0.8550544141186734,-0.5306980561234802,-1.0539916886487357,-2.4397441588908895
"20603111459","2111459","21114","Essendon - Aberfeldie","20603","Essendon","206","Melbourne - Inner","2GMEL","Greater Melbourne","2","Victoria",105.27076693767566,142489.7000026662,15,89592.56593867828,0.0,30079.910182791034,22817.223881208018,0.0,0.5675396440774685,27.64436021610954,-0.8658703214327219,-0.7635083403415244,1.062574139300742,-0.5668045224735043
"20603111460","2111460","21114","Essendon - Aberfeldie","20603","Essendon","206","Melbourne - Inner","2GMEL","Greater Melbourne","2","Victoria",107.72947684546584,92825.10500208451,10,74911.31891236271,0.0,6557.1130199278705,10689.001661557839,667.6714082381732,0.4005346824350121,41.670170055376964,-0.8247369149850835,-0.5555574220881514,0.268254233941507,-1.1120401031317277
"20603111461","2111461","21114","Essendon - Aberfeldie","20603","Essendon","206","Melbourne - Inner","2GMEL","Greater Melbourne","2","Victoria",61.25830375332248,97945.90500189253,6,94781.60968258872,0.0,245.5710166725912,2918.7243025627686,0.0,0.094124014599972,49.80976133483068,-1.6021843254507253,-0.43487736866045185,-1.1891161955482623,-3.2261778896594393
"20604111909","2111909","21119","East Melbourne","20604","Melbourne City","206","Melbourne - Inner","2GMEL","Greater Melbourne","2","Victoria",166.30479105441233,276600.57000371994,46,125915.95677772301,23894.725761332662,76201.77068357909,28734.074182784894,3750.648547071585,0.7680749780434891,64.73335531535317,0.15520878723898734,-0.2136156299477409,2.0163733913139663,1.9579665486052127
"20603111501","2111501","21115","Flemington","20603","Essendon","206","Melbourne - Inner","2GMEL","Greater Melbourne","2","Victoria",127.9803456296924,187528.7950029713,24,177658.02782809144,0.0,2898.641011396423,0.0,6972.12616344259,0.14792149325458795,59.94627258974064,-0.4859465542434006,-0.2845903729361271,-0.9332411141540549,-1.7037780413335826
"20603111502","2111502","21115","Flemington","20603","Essendon","206","Melbourne - Inner","2GMEL","Greater Melbourne","2","Victoria",155.62976361741158,199190.69000328274,31,162065.06605887477,0.0,15446.41021739185,0.0,21679.213727133465,0.37745219541580294,63.153193141849556,-0.02338090364508088,-0.23704359444568845,0.1584678017047963,-0.10195669638597304
"20603111503","2111503","21115","Flemington","20603","Essendon","206","Melbourne - Inner","2GMEL","Greater Melbourne","2","Victoria",136.54820056430125,197732.37500325433,27,175544.8621652723,0.0,12664.629796862835,0.0,9522.883040998364,0.2657821591508785,73.72686485796089,-0.3426091648697917,-0.08027512489755759,-0.3726645177488024,-0.7955488075161516
"20603111504","2111504","21115","Flemington","20603","Essendon","206","Melbourne - Inner","2GMEL","Greater Melbourne","2","Victoria",162.6049949603664,190646.0500032978,31,145090.62210795988,2865.905980187992,38256.51370420819,0.0,4433.008210941218,0.42292131733142996,65.18452391531213,0.0933124179163632,-0.20692646720250754,0.37473100886693983,0.2611169595807955
"20603111505","2111505","21115","Flemington","20603","Essendon","206","Melbourne - Inner","2GMEL","Greater Melbourne","2","Victoria",144.3707016103759,187018.55500340322,27,157847.27125221593,0.0,223.20159568834788,4985.836816567695,14705.090366107484,0.2611461409619178,66.02612283270746,-0.2117413004073021,-0.19444866594332946,-0.39471465022919444,-0.8009046165798259
"20603111506","2111506","21115","Flemington","20603","Essendon","206","Melbourne - Inner","2GMEL","Greater Melbourne","2","Victoria",170.938798352075,222301.78500338524,38,53669.72609758855,107992.99009913018,26976.215476709825,31832.215165267582,0.0,0.7642489924777178,115.44520089776742,0.23273420211291945,0.5382536008514911,1.9981759888977697,2.76916379186218
"20603111507","2111507","21115","Flemington","20603","Essendon","206","Melbourne - Inner","2GMEL","Greater Melbourne","2","Victoria",168.44664863942847,213717.52000279003,36,144262.8979425455,46773.39608167522,13973.80070251591,8707.425276200753,0.0,0.5632655391841965,102.91964979536276,0.19104135875069111,0.3525459744667146,1.0422453624732149,1.5858326956906206
"20603111508","2111508","21115","Flemington","20603","Essendon","206","Melbourne - Inner","2GMEL","Greater Melbourne","2","Victoria",145.1182710061618,261855.3800050891,38,219428.14421398885,12837.329190076127,16661.211614462314,6352.435438707471,6576.259547962807,0.4063406629523015,92.44259918503423,-0.19923471079002036,0.19721003879009952,0.2958690176560432,0.29384434565612233
"20603111510","2111510","21115","Flemington","20603","Essendon","206","Melbourne - Inner","2GMEL","Greater Melbourne","2","Victoria",138.91511297280925,179966.0200031181,25,172941.16201148432,7024.857991681667,0.0,0.0,0.0,0.10243517123187107,67.7354424321681,-0.30301150033171603,-0.16910577420518697,-1.1495861295888474,-1.6217034041257503
"20603111511","2111511","21115","Flemington","20603","Essendon","206","Melbourne - Inner","2GMEL","Greater Melbourne","2","Victoria",133.86538990505454,97112.48000114434,13,97112.4800010531,0.0,0.0,0.0,0.0,0.0,78.36299583245196,-0.38749170303308167,-0.011538438436201937,-1.6367949808597173,-2.035825122329001
"20604112301","2112301","21123","North Melbourne","20604","Melbourne City","206","Melbourne - Inner","2GMEL","Greater Melbourne","2","Victoria",183.62547125386865,179713.63000275893,33,0.0,0.0,132651.99975065608,42524.01377717033,4537.616474981885,0.40887187341762565,294.4536468219892,0.44497805865097684,3.1922872097226245,0.30790812618004687,3.945173394553648
"20603111512","2111512","21115","Flemington","20603","Essendon","206","Melbourne - Inner","2GMEL","Greater Melbourne","2","Victoria",86.7669548038618,172876.87500279065,15,124752.6110692168,13592.290805961238,21470.018649301346,13061.954478294123,0.0,0.5527299553785433,65.3301230522777,-1.1754330001852502,-0.20476777015928066,0.9921353307166298,-0.3880654396279011
"20603111513","2111513","21115","Flemington","20603","Essendon","206","Melbourne - Inner","2GMEL","Greater Melbourne","2","Victoria",130.83753466997612,114646.0000017267,15,94137.95003720163,0.0,843.070751512365,10392.014890793245,9272.96432218887,0.38459343273194047,74.33897277224595,-0.4381467232347243,-0.07119982697861875,0.1924334210092478,-0.3169131292040953
"20603111514","2111514","21115","Flemington","20603","Essendon","206","Melbourne - Inner","2GMEL","Greater Melbourne","2","Victoria",103.37056377147044,87065.40500153427,9,84104.8261333735,0.0,1521.9243992257398,0.0,1438.6544688865542,0.10684027326781045,74.28053716670867,-0.897660094159045,-0.07206621102128197,-1.1286342955961763,-2.098360600776503
