sa1_main11, sa1_7dig11, sa2_5dig11, sa2_name11, sa3_code11, sa3_name11, sa4_code11, sa4_name11, gcc_code11, gcc_name11, ste_code11, ste_name11, Connectivity, Area, Connections, LUM_Residential, LUM_Parkland, LUM_Commercial, LUM_Industrial, LandUseMixMeasure, AverageDensity, Connectivity_ZScore, AverageDensity_ZScore, LandUseMixMeasure_ZScore, SumZScore
"20604111722","2111722","21117","Carlton","20604","Melbourne City","206","Melbourne - Inner","2GMEL","Greater Melbourne","2","Victoria",218.9171659134095,219261.01500412225,48,153483.35861952556,4636.585344392075,41703.4685916955,0.0,0.4450603990497254,142.93427640448996,0.00894291306199343,-0.09661846255745848,0.06458142765595122,-0.02309412183951383
"20604112321","2112321","21123","North Melbourne","20604","Melbourne City","206","Melbourne - Inner","2GMEL","Greater Melbourne","2","Victoria",168.3019170168719,190134.4950027638,32,78803.19887891017,19724.171398096223,42475.48625017218,43815.305491935535,0.924357643776386,79.70625796217502,-0.7437745097288074,-0.6071779720169099,2.1044462682380947,0.7534937864923772
"20604112322","2112322","21123","North Melbourne","20604","Melbourne City","206","Melbourne - Inner","2GMEL","Greater Melbourne","2","Victoria",224.3946791678,231734.55000292114,52,152934.8176700211,28204.12222097724,19221.041050585267,16874.571475116536,0.667378634082728,77.954910935489,0.09040096671248772,-0.6213199125816591,1.0107565956828954,0.4798376498137241
"20604112323","2112323","21123","North Melbourne","20604","Melbourne City","206","Melbourne - Inner","2GMEL","Greater Melbourne","2","Victoria",220.20725591961926,222517.64500387822,49,146813.65133122023,42852.02622488793,5598.799281598425,0.0,0.468223107508162,77.22468315523024,0.028128301770193796,-0.627216424072411,0.16316074376273387,-0.4359273785394833
"20604112324","2112324","21123","North Melbourne","20604","Melbourne City","206","Melbourne - Inner","2GMEL","Greater Melbourne","2","Victoria",108.28165140161926,175468.32500299189,19,13233.990536913418,32269.54669262543,16071.26572170249,113893.52205175594,0.7255474530780743,99.72951096264525,-1.6363572912830588,-0.44549233831277263,1.258320148347302,-0.8235294812485294
"20604112325","2112325","21123","North Melbourne","20604","Melbourne City","206","Melbourne - Inner","2GMEL","Greater Melbourne","2","Victoria",225.3067808925231,204166.0700036504,46,160188.7308999414,23704.33115066844,20273.007953085165,0.0,0.4830656500905069,81.56034936357742,0.10396515684341052,-0.592206381577829,0.22632985456335047,-0.261911370171068
"20604112328","2112328","21123","North Melbourne","20604","Melbourne City","206","Melbourne - Inner","2GMEL","Greater Melbourne","2","Victoria",264.4808470698742,302479.3700046813,80,29668.57072518865,0.0,270324.97451085167,0.0,0.23274527113395402,79.08254184934073,0.6865366698972382,-0.6122144131462671,-0.8390210222310132,-0.7646987654800421
"20604112329","2112329","21123","North Melbourne","20604","Melbourne City","206","Melbourne - Inner","2GMEL","Greater Melbourne","2","Victoria",240.72463893349925,290788.68000436656,70,57614.44516465568,4631.299389124615,226751.56569980067,0.0,0.4169797883578921,59.14110934569281,0.33324962392723956,-0.7732393550597951,-0.054928231710049104,-0.4949179628426047
"20604112330","2112330","21123","North Melbourne","20604","Melbourne City","206","Melbourne - Inner","2GMEL","Greater Melbourne","2","Victoria",285.3328347903624,339953.86500564194,97,104692.8543299232,0.0,216736.01189419001,0.0,0.4552419835724435,64.78057752262909,0.9966340180129166,-0.7277012506408556,0.107913736609975,0.37684650398203606
"20604112331","2112331","21123","North Melbourne","20604","Melbourne City","206","Melbourne - Inner","2GMEL","Greater Melbourne","2","Victoria",292.3348046565975,294183.2400046353,86,57723.00942802621,0.0,234236.37113509508,0.0,0.3586612241295655,93.37807983143556,1.100762809771794,-0.4967794676994766,-0.30312909251499287,0.30085424955732465
