sa1_main11, sa1_7dig11, sa2_5dig11, sa2_name11, sa3_code11, sa3_name11, sa4_code11, sa4_name11, gcc_code11, gcc_name11, ste_code11, ste_name11, Connectivity, Area, Connections, LUM_Parkland, LUM_Commercial, LUM_Industrial, LUM_Residential, LUM_Education, LandUseMixMeasure, AverageDensity, Connectivity_ZScore, AverageDensity_ZScore, LandUseMixMeasure_ZScore, SumZScore
"11701132315","1132315","11323","Pagewood - Hillsdale - Daceyville","11701","Botany","117","Sydney - City and Inner South","1GSYD","Greater Sydney","1","New South Wales",131.52702880268149,114045.00000150684,15,3416.267884959685,0.0,0.0,109813.3864210251,815.3456954942085,0.10986176372953861,44.40546685621889,-1.1187575750420766,-0.8868124094965042,-1.2436932476320417,-3.2492632321706223
"11701132316","1132316","11323","Pagewood - Hillsdale - Daceyville","11701","Botany","117","Sydney - City and Inner South","1GSYD","Greater Sydney","1","New South Wales",79.41623170067056,88143.19000155851,7,15279.20931467443,0.0,0.0,72863.98068684143,0.0,0.28652934360655813,49.564861108354904,-1.7150322456331113,-0.8414879258795087,-0.31570968492436846,-2.8722298564369884
"11701132317","1132317","11323","Pagewood - Hillsdale - Daceyville","11701","Botany","117","Sydney - City and Inner South","1GSYD","Greater Sydney","1","New South Wales",107.54737354163719,185964.56000161602,20,11368.504937409481,0.0,15939.718103231804,154910.9136471306,3745.423313778476,0.38042481196991973,48.319885571193595,-1.39314334223108,-0.8524248441648804,0.17749598028366007,-2.0680722061123005
"11701132318","1132318","11323","Pagewood - Hillsdale - Daceyville","11701","Botany","117","Sydney - City and Inner South","1GSYD","Greater Sydney","1","New South Wales",145.59574391145344,247259.9750023876,36,17726.243371341727,0.0,27567.82101501762,186237.42749387023,15728.483122248901,0.5108892535219736,37.575599041879876,-0.957777146155135,-0.9468117459940188,0.8627878564865233,-1.0418010356626306
"11701132319","1132319","11323","Pagewood - Hillsdale - Daceyville","11701","Botany","117","Sydney - City and Inner South","1GSYD","Greater Sydney","1","New South Wales",162.92104398042264,147310.62000120716,24,6637.549077215779,52.9797709898894,0.0,134068.6127696716,6551.4783833612455,0.227836621011822,100.49879731557385,-0.7595334391687993,-0.3940411434946523,-0.624005535563126,-1.7775801182265776
"11703133533","1133533","11335","Redfern - Chippendale","11703","Sydney Inner City","117","Sydney - City and Inner South","1GSYD","Greater Sydney","1","New South Wales",228.3192939668374,293448.70000225,67,40208.649528754926,46443.425020040704,0.0,202124.25555699103,4670.096188105643,0.550996837847641,141.29204321645807,-0.011217885838397694,-0.03567876311381148,1.0734613655708727,1.0265647166186636
"11703133819","1133819","11338","Waterloo - Beaconsfield","11703","Sydney Inner City","117","Sydney - City and Inner South","1GSYD","Greater Sydney","1","New South Wales",181.9572964404519,214336.00500193902,39,9573.813848317344,4283.39649989717,126059.39043659368,74419.40421703686,0.0,0.5570337104123966,77.35863366559862,-0.5417122620589658,-0.5973239160437126,1.1051713064335584,-0.03386487166911989
"11701132320","1132320","11323","Pagewood - Hillsdale - Daceyville","11701","Botany","117","Sydney - City and Inner South","1GSYD","Greater Sydney","1","New South Wales",192.73803247239658,124521.35000100313,24,14167.261705633544,16262.925914346124,15347.399438268862,74006.70198452518,4737.06095826102,0.7485730938439458,34.43206038825291,-0.4183543365681533,-0.9744272487532276,2.1112721403237997,0.7184905550024188
"11701132321","1132321","11323","Pagewood - Hillsdale - Daceyville","11701","Botany","117","Sydney - City and Inner South","1GSYD","Greater Sydney","1","New South Wales",201.27121987354988,109305.24500135519,22,12674.510772965383,33463.02037461009,24022.24449258024,39145.4693611619,0.0,0.8157839945515535,46.562960470188045,-0.3207138514925968,-0.8678591604945244,2.464311510279818,1.2757384982926967
"11701132322","1132322","11323","Pagewood - Hillsdale - Daceyville","11701","Botany","117","Sydney - City and Inner South","1GSYD","Greater Sydney","1","New South Wales",185.18354196531274,129601.15000119992,24,0.0,0.0,7572.643207311958,122028.50679393654,0.0,0.13832568958606434,133.47424370282295,-0.5047961411288571,-0.10435692738280719,-1.0941804997731932,-1.7033335682848576
"11701132324","1132324","11323","Pagewood - Hillsdale - Daceyville","11701","Botany","117","Sydney - City and Inner South","1GSYD","Greater Sydney","1","New South Wales",98.559568335171,91315.33500018739,9,43699.43468125574,0.0,11158.281864677556,36457.61845426052,0.0,0.6065076904614398,36.344561330343716,-1.4959857642790668,-0.9576262226286208,1.3650437759562561,-1.0885682109514314
"11701132325","1132325","11323","Pagewood - Hillsdale - Daceyville","11701","Botany","117","Sydney - City and Inner South","1GSYD","Greater Sydney","1","New South Wales",81.92812936744848,85440.74000035971,7,0.0,0.0,20663.502176466864,64777.23782390632,0.0,0.3437215304504083,126.10147708587337,-1.6862900072274238,-0.16912554621892634,-0.015295713422952757,-1.870711266869303
"11701132326","1132326","11323","Pagewood - Hillsdale - Daceyville","11701","Botany","117","Sydney - City and Inner South","1GSYD","Greater Sydney","1","New South Wales",73.1517015588402,68351.1100008823,5,0.0,0.0,38413.436749791115,29937.67325118911,0.0,0.4258871618671024,98.25572298100973,-1.7867137560773902,-0.4137462059419666,0.41629652000927475,-1.7841634420100823
"11701132327","1132327","11323","Pagewood - Hillsdale - Daceyville","11701","Botany","117","Sydney - City and Inner South","1GSYD","Greater Sydney","1","New South Wales",152.6705592218136,98250.77000082671,15,0.0,0.0,7930.228241796314,86674.78655400444,3645.7552050917875,0.27087873739963536,142.79604351861607,-0.8768239962653088,-0.022466352174892696,-0.3979177805837136,-1.297208129023915
"11701132328","1132328","11323","Pagewood - Hillsdale - Daceyville","11701","Botany","117","Sydney - City and Inner South","1GSYD","Greater Sydney","1","New South Wales",97.7206774135725,122798.98500103224,12,0.0,0.0,19146.452889829816,97721.54330737895,5930.988803778106,0.38392337738907356,126.81242208309057,-1.505584723338525,-0.1628800039509333,0.19587292983089585,-1.4725917974585625
"11703133833","1133833","11338","Waterloo - Beaconsfield","11703","Sydney Inner City","117","Sydney - City and Inner South","1GSYD","Greater Sydney","1","New South Wales",164.5521057544035,188390.1750018804,31,17386.6287161801,35348.379685728694,29960.45046314875,105694.7161365801,0.0,0.7148691587027477,102.30814134442613,-0.7408701126399382,-0.37814633495985733,1.9342351433186364,0.815218695718841
"11702132602","1132602","11326","Marrickville","11702","Marrickville - Sydenham - Petersham","117","Sydney - City and Inner South","1GSYD","Greater Sydney","1","New South Wales",139.07041827696455,179765.04500196048,25,0.0,0.0,0.0,168006.33323342464,11758.711768519133,0.15011762155067288,68.51030532257167,-1.0324427933834317,-0.6750551173093041,-1.0322409008759803,-2.7397388115687162
"11702132603","1132603","11326","Marrickville","11702","Marrickville - Sydenham - Petersham","117","Sydney - City and Inner South","1GSYD","Greater Sydney","1","New South Wales",207.27959010993172,144732.05000110893,30,0.0,7367.6457499154685,0.0,125645.32390263976,11719.080348536372,0.2969298274496591,91.06715524373512,-0.2519634354036956,-0.47689666599895375,-0.26107895948327187,-0.9899390608859212
"11702132604","1132604","11326","Marrickville","11702","Marrickville - Sydenham - Petersham","117","Sydney - City and Inner South","1GSYD","Greater Sydney","1","New South Wales",236.2274388844533,224360.05000216787,53,0.0,39054.261771043064,0.0,184881.35637979957,2.0137577103450894,0.28761804453963913,93.3101979050102,0.07927058810504979,-0.4571918817966039,-0.30999105465102145,-0.6879123483425755
"11702132605","1132605","11326","Marrickville","11702","Marrickville - Sydenham - Petersham","117","Sydney - City and Inner South","1GSYD","Greater Sydney","1","New South Wales",145.52967923504897,116814.6600017089,17,11745.11646996066,0.0,0.0,105069.54353177588,0.0,0.20272826753996265,116.18395406745182,-0.9585330872527862,-0.25624945798114995,-0.7558924348162835,-1.97067498005022
"11702132606","1132606","11326","Marrickville","11702","Marrickville - Sydenham - Petersham","117","Sydney - City and Inner South","1GSYD","Greater Sydney","1","New South Wales",130.6933726623575,175984.44000232383,23,10660.559950444847,0.0,0.0,165323.88005190162,0.0,0.1420069971609741,116.53584418391875,-1.128296635430748,-0.25315815752234416,-1.0748436586778118,-2.456298451630904
"11702132607","1132607","11326","Marrickville","11702","Marrickville - Sydenham - Petersham","117","Sydney - City and Inner South","1GSYD","Greater Sydney","1","New South Wales",108.78063281910973,128699.38000158968,14,41166.39462598962,0.0,0.0,87532.98537564043,0.0,0.3894325222557181,96.94623029854566,-1.3790318469110459,-0.42524989740891467,0.22481087013879109,-1.5794708741811694
"11703133534","1133534","11335","Redfern - Chippendale","11703","Sydney Inner City","117","Sydney - City and Inner South","1GSYD","Greater Sydney","1","New South Wales",232.8988217622114,218979.21000249093,51,28382.259643222205,45321.83768405122,0.0,133615.1165878089,0.0,0.5515826381358445,144.81898004889908,0.04118308631145562,-0.0046951664224036335,1.076538404600109,1.113026324489161
"11702132610","1132610","11326","Marrickville","11702","Marrickville - Sydenham - Petersham","117","Sydney - City and Inner South","1GSYD","Greater Sydney","1","New South Wales",127.72464609801213,156586.85000115473,20,30271.83836906741,0.0,0.0,126315.01163200103,0.0,0.3050789452731419,97.47850533771175,-1.162266111099382,-0.42057394319540764,-0.21827400683704037,-1.80111406113183
"11702132611","1132611","11326","Marrickville","11702","Marrickville - Sydenham - Petersham","117","Sydney - City and Inner South","1GSYD","Greater Sydney","1","New South Wales",149.58697884311607,86905.96000093129,13,16482.77383794998,0.0,0.0,70423.18616299122,0.0,0.3018027273303303,88.79145127338175,-0.9121076798165222,-0.49688837476955405,-0.23548302957281037,-1.6444790841588866
"11703133834","1133834","11338","Waterloo - Beaconsfield","11703","Sydney Inner City","117","Sydney - City and Inner South","1GSYD","Greater Sydney","1","New South Wales",165.4188186073916,193448.36500101874,32,19580.843210925348,31009.59859944567,6026.50342210497,136831.41976872834,0.0,0.5457104378675799,112.63647819414787,-0.7309528027991231,-0.2874134869821678,1.0456934395551896,0.027327149773898718
"11702132612","1132612","11326","Marrickville","11702","Marrickville - Sydenham - Petersham","117","Sydney - City and Inner South","1GSYD","Greater Sydney","1","New South Wales",120.46786966919294,116213.56000105478,14,2811.2388397164177,0.0,0.0,104177.0648146915,9225.256346605718,0.24179720449564446,102.85718473797262,-1.245301340174394,-0.37332307333655446,-0.5506746391540976,-2.169299052665046
"11702132613","1132613","11326","Marrickville","11702","Marrickville - Sydenham - Petersham","117","Sydney - City and Inner South","1GSYD","Greater Sydney","1","New South Wales",154.69860264429056,180997.11000223045,28,31214.7047944371,0.0,0.0,149782.4052078633,0.0,0.2856680569540862,108.0523677732447,-0.8536182310317714,-0.3276841907735488,-0.3202337739328319,-1.5015361957381521
